date	max	min	mean	stdev
1521	413.00	255.00	316.35	899.25
1522	413.00	255.00	314.46	768.67
1523	413.00	261.00	314.84	832.03
1524	413.00	262.00	313.40	827.30
1525	413.00	270.00	314.33	742.30
1526	413.00	264.00	313.26	738.45
1527	413.00	268.00	311.89	620.61
1528	413.00	262.00	313.96	768.24
1529	413.00	260.00	313.00	713.12
1530	413.00	265.00	312.52	767.98
1531	413.00	249.00	312.43	867.10
1532	413.00	260.00	316.79	1085.48
1533	413.00	263.00	318.55	1078.90
1534	413.00	268.00	319.06	1142.59
1535	413.00	267.00	321.40	981.92
1536	413.00	266.00	322.90	1076.58
1537	413.00	260.00	325.26	1023.42
1538	413.00	267.00	327.53	978.65
1539	413.00	273.00	331.40	897.04
1540	413.00	272.00	330.62	806.60
1541	413.00	272.00	325.38	664.74
1542	413.00	271.00	320.90	553.29
1543	413.00	272.00	320.14	627.61
1544	414.00	256.00	315.87	683.31
1545	414.00	256.00	314.55	606.90
1546	414.00	254.00	314.79	612.50
1547	414.00	254.00	316.50	602.65
1548	414.00	269.00	317.94	742.35
1549	414.00	269.00	315.00	600.16
1550	414.00	270.00	317.51	615.31
1551	414.00	270.00	317.06	724.31
1552	418.00	269.00	315.87	702.70
1553	418.00	273.00	313.37	609.33
1554	418.00	265.00	311.05	570.18
1555	418.00	270.00	309.13	592.95
1556	418.00	268.00	307.60	542.45
1557	418.00	261.00	308.96	680.18
1558	418.00	262.00	310.62	761.37
1559	418.00	259.00	307.72	637.85
1560	418.00	257.00	309.58	972.54
1561	418.00	259.00	310.61	930.92
1562	418.00	257.00	310.73	810.40
1563	418.00	266.00	308.99	760.43
1564	418.00	266.00	308.69	799.46
1565	418.00	258.00	310.56	953.97
1566	418.00	258.00	310.38	980.83
1567	418.00	262.00	311.86	1015.74
1568	419.00	265.00	312.93	903.88
1569	419.00	260.00	311.94	789.38
1570	419.00	254.00	309.44	716.73
1571	419.00	254.00	310.19	747.83
1572	419.00	254.00	312.19	688.39
1573	419.00	270.00	314.64	623.37
1574	419.00	269.00	315.18	619.02
1575	419.00	269.00	315.13	605.05
1576	419.00	269.00	314.25	605.33
1577	419.00	266.00	312.21	800.21
1578	419.00	254.00	311.27	653.97
1579	419.00	260.00	312.17	679.55
1580	419.00	269.00	312.50	620.49
1581	419.00	255.00	309.76	581.39
1582	419.00	255.00	308.54	624.02
1583	419.00	256.00	308.83	572.89
1584	419.00	263.00	308.72	575.83
1585	419.00	268.00	306.95	575.02
1586	419.00	254.00	305.29	594.32
1587	419.00	260.00	304.75	471.18
1588	419.00	267.00	303.46	522.13
1589	419.00	263.00	302.31	613.42
1590	419.00	266.00	304.13	701.59
1591	419.00	262.00	303.21	691.25
1592	419.00	253.00	301.32	724.25
1593	419.00	253.00	300.11	766.03
1594	419.00	255.00	300.88	838.21
1595	419.00	257.00	299.52	757.89
1596	419.00	250.00	297.68	728.62
1597	419.00	261.00	296.20	628.41
1598	419.00	250.00	294.25	792.62
1599	419.00	239.00	290.79	625.54
1600	419.00	248.00	290.81	721.97
1601	419.00	253.00	288.46	508.50
1602	419.00	249.00	286.68	668.84
1603	419.00	247.00	291.83	1075.86
1604	419.00	244.00	291.40	883.15
1605	419.00	248.00	290.96	831.55
1606	419.00	241.00	295.70	914.88
1607	419.00	238.00	294.32	777.45
1608	419.00	238.00	297.45	867.21
1609	419.00	241.00	298.27	1145.14
1610	420.00	240.00	302.54	1170.52
1611	420.00	246.00	303.20	1007.20
1612	420.00	249.00	301.49	833.33
1613	420.00	247.00	302.56	993.11
1614	420.00	240.00	304.28	913.38
1615	420.00	255.00	304.13	895.14
1616	420.00	246.00	303.51	833.76
1617	420.00	246.00	306.97	1022.98
1618	420.00	256.00	308.10	968.15
1619	420.00	253.00	307.73	951.64
1620	420.00	251.00	306.98	950.37
1621	420.00	251.00	304.13	949.63
1622	420.00	260.00	304.70	812.91
1623	420.00	260.00	306.29	811.60
1624	420.00	256.00	307.07	760.14
1625	420.00	253.00	306.38	883.60
1626	420.00	253.00	306.95	911.97
1627	420.00	255.00	306.60	839.28
1628	420.00	249.00	306.33	655.76
1629	420.00	249.00	303.32	552.10
1630	420.00	249.00	302.83	576.26
1631	420.00	249.00	300.87	461.33
1632	420.00	251.00	302.94	721.81
1633	420.00	251.00	302.19	880.81
1634	420.00	249.00	300.95	783.41
1635	420.00	255.00	303.56	782.09
1636	420.00	256.00	305.89	722.44
1637	420.00	262.00	307.25	751.58
1638	420.00	263.00	304.64	745.70
1639	420.00	264.00	306.69	767.72
1640	420.00	272.00	308.89	783.49
1641	420.00	265.00	309.79	793.27
1642	420.00	263.00	310.49	876.90
1643	420.00	261.00	310.39	1006.64
1644	420.00	253.00	312.24	1199.43
1645	420.00	251.00	310.58	1079.78
1646	420.00	259.00	313.48	1079.95
1647	421.00	249.00	313.49	1039.66
1648	421.00	262.00	312.55	900.50
1649	421.00	262.00	315.67	1020.02
1650	421.00	264.00	319.61	931.88
1651	421.00	264.00	317.58	779.68
1652	421.00	271.00	316.69	588.98
1653	421.00	273.00	315.82	586.97
1654	421.00	274.00	313.03	550.73
1655	422.00	273.00	314.35	683.00
1656	422.00	272.00	313.00	655.23
1657	422.00	270.00	310.90	498.36
1658	422.00	272.00	309.95	595.81
1659	422.00	256.00	307.32	537.83
1660	422.00	263.00	306.48	632.12
1661	422.00	261.00	307.59	783.96
1662	422.00	264.00	306.13	760.25
1663	422.00	257.00	303.29	753.79
1664	422.00	260.00	307.37	803.73
1665	422.00	262.00	303.74	645.68
1666	422.00	261.00	304.65	687.62
1667	422.00	260.00	303.10	673.72
1668	422.00	263.00	306.00	630.77
1669	422.00	260.00	306.93	683.02
1670	422.00	263.00	306.46	736.51
1671	422.00	250.00	304.38	808.12
1672	422.00	263.00	303.15	641.21
1673	422.00	261.00	304.59	551.92
1674	422.00	261.00	303.04	550.94
1675	422.00	264.00	302.80	563.96
1676	422.00	265.00	305.91	737.42
1677	422.00	245.00	306.87	846.34
1678	422.00	245.00	305.80	822.59
1679	422.00	258.00	307.06	810.55
1680	422.00	259.00	308.55	832.94
1681	422.00	265.00	306.50	646.09
1682	422.00	263.00	307.65	748.12
1683	422.00	266.00	310.73	644.04
1684	422.00	272.00	310.68	677.73
1685	422.00	270.00	312.35	820.48
1686	422.00	264.00	309.92	766.83
1687	422.00	267.00	309.52	587.21
1688	422.00	267.00	308.15	686.80
1689	422.00	262.00	307.88	625.89
1690	422.00	262.00	307.77	519.52
1691	422.00	258.00	306.83	618.74
1692	422.00	258.00	306.89	641.02
1693	422.00	265.00	308.91	601.28
1694	422.00	243.00	312.01	743.49
1695	422.00	271.00	311.31	718.93
1696	422.00	263.00	311.40	735.18
1697	422.00	265.00	310.93	722.69
1698	422.00	254.00	309.98	548.45
1699	422.00	267.00	311.94	519.81
1700	422.00	268.00	311.07	517.35
1701	422.00	267.00	308.90	532.47
1702	422.00	259.00	308.40	599.26
1703	422.00	259.00	307.35	697.14
1704	422.00	262.00	307.27	543.12
1705	422.00	262.00	308.52	738.14
1706	422.00	262.00	311.40	679.57
1707	422.00	261.00	310.15	612.42
1708	422.00	264.00	310.00	670.29
1709	422.00	263.00	309.24	735.49
1710	424.00	264.00	309.97	911.49
1711	424.00	268.00	308.54	849.84
1712	424.00	261.00	309.20	858.04
1713	424.00	261.00	310.07	816.17
1714	424.00	267.00	310.57	815.53
1715	424.00	240.00	312.84	909.38
1716	424.00	264.00	314.76	858.28
1717	424.00	260.00	316.24	724.82
1718	424.00	260.00	316.15	676.60
1719	424.00	263.00	314.80	743.32
1720	424.00	267.00	313.49	775.88
1721	424.00	261.00	315.16	856.25
1722	424.00	274.00	313.38	642.89
1723	424.00	274.00	313.26	631.94
1724	424.00	278.00	312.35	735.07
1725	424.00	262.00	313.07	730.44
1726	424.00	260.00	314.87	935.81
1727	424.00	264.00	312.83	692.46
1728	424.00	264.00	310.87	782.94
1729	424.00	267.00	312.12	846.39
1730	424.00	257.00	311.15	921.71
1731	424.00	271.00	314.59	859.57
1732	424.00	273.00	318.01	1075.86
1733	424.00	275.00	318.54	827.31
1734	424.00	275.00	315.74	677.08
1735	424.00	257.00	313.81	648.74
1736	424.00	273.00	312.42	631.39
1737	424.00	261.00	312.15	639.40
1738	424.00	263.00	312.38	771.78
1739	424.00	272.00	311.00	714.22
1740	424.00	264.00	307.44	582.66
1741	424.00	260.00	307.30	524.81
1742	424.00	260.00	306.90	573.56
1743	424.00	255.00	305.82	683.96
1744	424.00	255.00	307.26	688.78
1745	426.00	255.00	305.54	675.77
1746	426.00	259.00	299.86	480.89
1747	426.00	257.00	298.22	532.00
1748	426.00	257.00	297.00	495.23
1749	426.00	261.00	297.94	737.44
1750	426.00	256.00	301.33	1053.28
1751	426.00	251.00	299.15	692.46
1752	426.00	251.00	303.11	769.64
1753	426.00	250.00	304.19	775.73
1754	426.00	264.00	306.63	900.05
1755	426.00	260.00	305.23	875.69
1756	426.00	262.00	307.61	1062.37
1757	426.00	254.00	308.99	1069.19
1758	426.00	256.00	312.00	968.64
1759	426.00	251.00	312.54	948.56
1760	426.00	256.00	313.76	1049.51
1761	426.00	259.00	311.70	1026.28
1762	426.00	257.00	311.56	987.62
1763	426.00	257.00	307.64	843.78
1764	426.00	254.00	307.75	939.55
1765	426.00	260.00	310.23	986.81
1766	426.00	260.00	313.26	971.81
1767	426.00	259.00	317.14	1072.69
1768	426.00	256.00	315.54	996.77
1769	426.00	247.00	320.96	1248.26
1770	426.00	247.00	315.93	1017.93
1771	426.00	251.00	318.92	949.70
1772	426.00	265.00	316.33	945.72
1773	426.00	267.00	313.52	878.03
1774	426.00	268.00	309.96	778.75
1775	426.00	261.00	310.51	804.82
1776	426.00	259.00	310.76	848.10
1777	426.00	259.00	310.31	716.85
1778	426.00	268.00	307.88	569.12
1779	426.00	264.00	307.21	591.63
1780	426.00	253.00	307.56	622.05
1781	426.00	258.00	306.62	574.44
1782	426.00	260.00	306.02	597.19
1783	426.00	251.00	303.95	686.12
1784	426.00	259.00	303.34	626.62
1785	426.00	253.00	302.25	531.13
1786	426.00	259.00	303.26	761.12
1787	426.00	251.00	302.21	732.30
1788	426.00	255.00	304.13	698.47
1789	426.00	261.00	304.42	530.47
1790	426.00	254.00	305.45	636.34
1791	426.00	254.00	303.63	572.39
1792	426.00	264.00	304.12	512.12
1793	426.00	263.00	304.69	607.16
1794	426.00	249.00	304.41	678.84
1795	426.00	247.00	304.99	627.32
1796	426.00	257.00	304.85	691.50
1797	426.00	257.00	302.58	651.51
1798	426.00	257.00	302.06	718.39
1799	426.00	261.00	303.16	708.87
1800	426.00	255.00	301.20	593.65
1801	426.00	255.00	299.31	535.67
1802	426.00	251.00	301.43	618.34
1803	426.00	251.00	303.30	590.36
1804	426.00	247.00	305.87	773.09
1805	426.00	251.00	309.60	949.33
1806	426.00	265.00	306.94	940.28
1807	426.00	262.00	305.36	989.67
1808	426.00	255.00	304.14	860.12
1809	426.00	263.00	302.98	723.22
1810	426.00	250.00	302.83	712.42
1811	426.00	268.00	303.69	515.66
1812	426.00	252.00	303.92	570.98
1813	426.00	259.00	303.85	738.81
1814	426.00	263.00	301.77	579.43
1815	426.00	263.00	298.20	419.92
1816	426.00	257.00	296.48	467.88
1817	426.00	255.00	296.25	501.65
1818	426.00	251.00	299.64	845.92
1819	426.00	251.00	300.12	940.15
1820	426.00	254.00	299.91	862.15
1821	426.00	252.00	300.83	798.99
1822	426.00	261.00	299.61	657.83
1823	426.00	255.00	298.80	904.03
1824	426.00	246.00	296.06	811.51
1825	426.00	243.00	296.58	839.64
1826	426.00	241.00	298.61	918.10
1827	426.00	254.00	303.02	970.47
1828	426.00	255.00	302.75	917.22
1829	426.00	247.00	304.18	854.93
1830	426.00	253.00	305.25	956.53
1831	426.00	235.00	306.51	969.46
1832	426.00	258.00	301.71	743.99
1833	426.00	258.00	302.19	776.64
1834	426.00	250.00	301.23	734.63
1835	426.00	254.00	301.10	726.15
1836	426.00	243.00	300.75	694.04
1837	426.00	252.00	298.90	548.85
1838	426.00	253.00	301.04	881.80
1839	426.00	253.00	300.82	1002.32
1840	426.00	247.00	305.52	1174.03
1841	426.00	247.00	307.44	1174.86
1842	426.00	253.00	309.45	1063.62
1843	426.00	255.00	315.42	1020.49
1844	426.00	261.00	319.43	1015.10
1845	426.00	262.00	318.48	1059.06
