date	max	min	mean	stdev
1519	424.00	247.00	307.85	781.06
1520	424.00	253.00	306.35	738.78
1521	424.00	251.00	310.02	866.10
1522	424.00	258.00	312.46	866.66
1523	424.00	256.00	312.55	724.98
1524	424.00	273.00	313.06	776.51
1525	424.00	265.00	312.91	757.75
1526	424.00	265.00	313.31	656.09
1527	424.00	265.00	311.67	767.31
1528	424.00	260.00	311.47	761.01
1529	424.00	269.00	312.09	784.07
1530	424.00	257.00	311.76	840.53
1531	424.00	261.00	311.43	749.63
1532	424.00	261.00	312.10	729.88
1533	424.00	262.00	310.68	764.65
1534	424.00	266.00	313.70	809.50
1535	424.00	266.00	312.73	742.89
1536	424.00	271.00	314.58	751.68
1537	424.00	258.00	313.45	787.40
1538	424.00	265.00	315.55	759.59
1539	424.00	274.00	320.67	802.65
1540	424.00	278.00	325.15	814.23
1541	424.00	282.00	321.11	604.39
1542	424.00	278.00	325.58	780.59
1543	424.00	271.00	327.63	856.14
1544	424.00	271.00	328.21	755.48
1545	424.00	269.00	327.65	758.83
1546	424.00	269.00	328.40	804.15
1547	424.00	277.00	327.99	664.22
1548	424.00	278.00	332.64	706.48
1549	424.00	278.00	331.42	690.96
1550	424.00	278.00	331.88	594.44
1551	424.00	282.00	330.50	654.68
